"Country","Date","Total_Deaths","Per_Million_Total_Deaths"
"Greece",2019-12-31,0,0
"Greece",2020-01-01,0,0
"Greece",2020-01-02,0,0
"Greece",2020-01-03,0,0
"Greece",2020-01-04,0,0
"Greece",2020-01-05,0,0
"Greece",2020-01-06,0,0
"Greece",2020-01-07,0,0
"Greece",2020-01-08,0,0
"Greece",2020-01-09,0,0
"Greece",2020-01-10,0,0
"Greece",2020-01-11,0,0
"Greece",2020-01-12,0,0
"Greece",2020-01-13,0,0
"Greece",2020-01-14,0,0
"Greece",2020-01-15,0,0
"Greece",2020-01-16,0,0
"Greece",2020-01-17,0,0
"Greece",2020-01-18,0,0
"Greece",2020-01-19,0,0
"Greece",2020-01-20,0,0
"Greece",2020-01-21,0,0
"Greece",2020-01-22,0,0
"Greece",2020-01-23,0,0
"Greece",2020-01-24,0,0
"Greece",2020-01-25,0,0
"Greece",2020-01-26,0,0
"Greece",2020-01-27,0,0
"Greece",2020-01-28,0,0
"Greece",2020-01-29,0,0
"Greece",2020-01-30,0,0
"Greece",2020-01-31,0,0
"Greece",2020-02-01,0,0
"Greece",2020-02-02,0,0
"Greece",2020-02-03,0,0
"Greece",2020-02-04,0,0
"Greece",2020-02-05,0,0
"Greece",2020-02-06,0,0
"Greece",2020-02-07,0,0
"Greece",2020-02-08,0,0
"Greece",2020-02-09,0,0
"Greece",2020-02-10,0,0
"Greece",2020-02-11,0,0
"Greece",2020-02-12,0,0
"Greece",2020-02-13,0,0
"Greece",2020-02-14,0,0
"Greece",2020-02-15,0,0
"Greece",2020-02-16,0,0
"Greece",2020-02-17,0,0
"Greece",2020-02-18,0,0
"Greece",2020-02-19,0,0
"Greece",2020-02-20,0,0
"Greece",2020-02-21,0,0
"Greece",2020-02-22,0,0
"Greece",2020-02-23,0,0
"Greece",2020-02-24,0,0
"Greece",2020-02-25,0,0
"Greece",2020-02-26,0,0
"Greece",2020-02-27,0,0
"Greece",2020-02-28,0,0
"Greece",2020-02-29,0,0
"Greece",2020-03-01,0,0
"Greece",2020-03-02,0,0
"Greece",2020-03-03,NA,NA
"Greece",2020-03-04,NA,NA
"Greece",2020-03-05,0,0
"Greece",2020-03-06,0,0
"Greece",2020-03-07,0,0
"Greece",2020-03-08,0,0
"Greece",2020-03-09,0,0
"Greece",2020-03-10,0,0
"Greece",2020-03-11,0,0
"Greece",2020-03-12,1,0.096
"Greece",2020-03-13,1,0.096
"Greece",2020-03-14,1,0.096
"Greece",2020-03-15,3,0.288
"Greece",2020-03-16,4,0.384
"Greece",2020-03-17,4,0.384
"Greece",2020-03-18,5,0.48
"Greece",2020-03-19,5,0.48
"Greece",2020-03-20,5,0.48
"Greece",2020-03-21,8,0.768
"Greece",2020-03-22,13,1.247
"Greece",2020-03-23,15,1.439
"Greece",2020-03-24,17,1.631
"Greece",2020-03-25,20,1.919
"Greece",2020-03-26,22,2.111
"Greece",2020-03-27,26,2.494
"Greece",2020-03-28,28,2.686
"Greece",2020-03-29,32,3.07
"Greece",2020-03-30,38,3.646
"Greece",2020-03-31,43,4.125
"Greece",2020-04-01,49,4.701
"Greece",2020-04-02,50,4.797
"Greece",2020-04-03,53,5.085
"Greece",2020-04-04,59,5.661
"Greece",2020-04-05,68,6.524
"Greece",2020-04-06,73,7.004
"Greece",2020-04-07,79,7.579
"Greece",2020-04-08,81,7.771
"Greece",2020-04-09,83,7.963
"Greece",2020-04-10,86,8.251
"Greece",2020-04-11,90,8.635
"Greece",2020-04-12,93,8.923
"Greece",2020-04-13,98,9.402
"Greece",2020-04-14,99,9.498
"Greece",2020-04-15,101,9.69
"Greece",2020-04-16,102,9.786
"Greece",2020-04-17,105,10.074
"Greece",2020-04-18,105,10.074
"Greece",2020-04-19,105,10.074
"Greece",2020-04-20,110,10.554
"Greece",2020-04-21,116,11.129
"Greece",2020-04-22,121,11.609
"Greece",2020-04-23,121,11.609
"Greece",2020-04-24,125,11.993
"Greece",2020-04-25,130,12.472
"Greece",2020-04-26,130,12.472
"Greece",2020-04-27,130,12.472
"Greece",2020-04-28,136,13.048
"Greece",2020-04-29,136,13.048
"Greece",2020-04-30,139,13.336
"Greece",2020-05-01,140,13.432
"Greece",2020-05-02,140,13.432
"Greece",2020-05-03,143,13.72
"Greece",2020-05-04,144,13.816
"Greece",2020-05-05,146,14.007
"Greece",2020-05-06,146,14.007
"Greece",2020-05-07,147,14.103
"Greece",2020-05-08,148,14.199
"Greece",2020-05-09,150,14.391
"Greece",2020-05-10,151,14.487
"Greece",2020-05-11,151,14.487
"Greece",2020-05-12,151,14.487
"Greece",2020-05-13,152,14.583
"Greece",2020-05-14,155,14.871
"Greece",2020-05-15,156,14.967
"Greece",2020-05-16,160,15.351
"Greece",2020-05-17,162,15.542
"Greece",2020-05-18,163,15.638
"Greece",2020-05-19,165,15.83
"Greece",2020-05-20,165,15.83
"Greece",2020-05-21,166,15.926
"Greece",2020-05-22,168,16.118
"Greece",2020-05-23,169,16.214
"Greece",2020-05-24,171,16.406
"Greece",2020-05-25,171,16.406
"Greece",2020-05-26,172,16.502
"Greece",2020-05-27,173,16.598
"Greece",2020-05-28,173,16.598
"Greece",2020-05-29,175,16.79
"Greece",2020-05-30,175,16.79
"Greece",2020-05-31,175,16.79
"Greece",2020-06-01,175,16.79
"Greece",2020-06-02,179,17.173
"Greece",2020-06-03,179,17.173
"Greece",2020-06-04,179,17.173
"Greece",2020-06-05,180,17.269
"Greece",2020-06-06,180,17.269
"Greece",2020-06-07,180,17.269
"Greece",2020-06-08,180,17.269
"Greece",2020-06-09,182,17.461
"Greece",2020-06-10,183,17.557
"Greece",2020-06-11,183,17.557
"Greece",2020-06-12,183,17.557
"Greece",2020-06-13,183,17.557
"Greece",2020-06-14,183,17.557
"Greece",2020-06-15,183,17.557
"Greece",2020-06-16,184,17.653
"Greece",2020-06-17,185,17.749
"Greece",2020-06-18,187,17.941
"Greece",2020-06-19,188,18.037
"Greece",2020-06-20,189,18.133
"Greece",2020-06-21,190,18.229
"Greece",2020-06-22,190,18.229
"Greece",2020-06-23,190,18.229
"Greece",2020-06-24,190,18.229
"Greece",2020-06-25,190,18.229
"Greece",2020-06-26,191,18.325
"Greece",2020-06-27,191,18.325
"Greece",2020-06-28,191,18.325
"Greece",2020-06-29,191,18.325
"Greece",2020-06-30,191,18.325
"Greece",2020-07-01,192,18.421
"Greece",2020-07-02,192,18.421
"Greece",2020-07-03,192,18.421
"Greece",2020-07-04,192,18.421
"Greece",2020-07-05,192,18.421
"Greece",2020-07-06,192,18.421
"Greece",2020-07-07,192,18.421
"Greece",2020-07-08,193,18.517
"Greece",2020-07-09,193,18.517
"Greece",2020-07-10,193,18.517
"Greece",2020-07-11,193,18.517
"Greece",2020-07-12,193,18.517
"Greece",2020-07-13,193,18.517
"Greece",2020-07-14,193,18.517
"Greece",2020-07-15,193,18.517
"Greece",2020-07-16,193,18.517
"Greece",2020-07-17,193,18.517
"Greece",2020-07-18,194,18.613
"Greece",2020-07-19,194,18.613
"Greece",2020-07-20,194,18.613
"Greece",2020-07-21,195,18.709
"Greece",2020-07-22,197,18.9
"Greece",2020-07-23,200,19.188
"Greece",2020-07-24,201,19.284
"Greece",2020-07-25,201,19.284
"Greece",2020-07-26,201,19.284
"Greece",2020-07-27,202,19.38
"Greece",2020-07-28,202,19.38
"Greece",2020-07-29,203,19.476
"Greece",2020-07-30,203,19.476
"Greece",2020-07-31,203,19.476
"Greece",2020-08-01,206,19.764
"Greece",2020-08-02,206,19.764
"Greece",2020-08-03,208,19.956
"Greece",2020-08-04,209,20.052
"Greece",2020-08-05,209,20.052
"Greece",2020-08-06,210,20.148
"Greece",2020-08-07,210,20.148
"Greece",2020-08-08,210,20.148
"Greece",2020-08-09,211,20.244
"Guernsey",2020-03-20,0,0
"Guernsey",2020-03-21,0,0
"Guernsey",2020-03-22,0,0
"Guernsey",2020-03-23,0,0
"Guernsey",2020-03-24,0,0
"Guernsey",2020-03-25,0,0
"Guernsey",2020-03-26,0,0
"Guernsey",2020-03-27,0,0
"Guernsey",2020-03-28,0,0
"Guernsey",2020-03-29,0,0
"Guernsey",2020-03-30,0,0
"Guernsey",2020-03-31,0,0
"Guernsey",2020-04-01,0,0
"Guernsey",2020-04-02,0,0
"Guernsey",2020-04-03,0,0
"Guernsey",2020-04-04,2,29.828
"Guernsey",2020-04-05,2,29.828
"Guernsey",2020-04-06,3,44.741
"Guernsey",2020-04-07,4,59.655
"Guernsey",2020-04-08,4,59.655
"Guernsey",2020-04-09,5,74.569
"Guernsey",2020-04-10,5,74.569
"Guernsey",2020-04-11,6,89.483
"Guernsey",2020-04-12,6,89.483
"Guernsey",2020-04-13,6,89.483
"Guernsey",2020-04-14,6,89.483
"Guernsey",2020-04-15,7,104.397
"Guernsey",2020-04-16,7,104.397
"Guernsey",2020-04-17,9,134.224
"Guernsey",2020-04-18,9,134.224
"Guernsey",2020-04-19,9,134.224
"Guernsey",2020-04-20,9,134.224
"Guernsey",2020-04-21,10,149.138
"Guernsey",2020-04-22,10,149.138
"Guernsey",2020-04-23,10,149.138
"Guernsey",2020-04-24,10,149.138
"Guernsey",2020-04-25,11,164.052
"Guernsey",2020-04-26,12,178.966
"Guernsey",2020-04-27,13,193.879
"Guernsey",2020-04-28,13,193.879
"Guernsey",2020-04-29,13,193.879
"Guernsey",2020-04-30,13,193.879
"Guernsey",2020-05-01,13,193.879
"Guernsey",2020-05-02,13,193.879
"Guernsey",2020-05-03,13,193.879
"Guernsey",2020-05-04,13,193.879
"Guernsey",2020-05-05,13,193.879
"Guernsey",2020-05-06,13,193.879
"Guernsey",2020-05-07,13,193.879
"Guernsey",2020-05-08,13,193.879
"Guernsey",2020-05-09,13,193.879
"Guernsey",2020-05-10,13,193.879
"Guernsey",2020-05-11,13,193.879
"Guernsey",2020-05-12,13,193.879
"Guernsey",2020-05-13,13,193.879
"Guernsey",2020-05-14,13,193.879
"Guernsey",2020-05-15,13,193.879
"Guernsey",2020-05-16,13,193.879
"Guernsey",2020-05-17,13,193.879
"Guernsey",2020-05-18,13,193.879
"Guernsey",2020-05-19,13,193.879
"Guernsey",2020-05-20,13,193.879
"Guernsey",2020-05-21,13,193.879
"Guernsey",2020-05-22,13,193.879
"Guernsey",2020-05-23,13,193.879
"Guernsey",2020-05-24,13,193.879
"Guernsey",2020-05-25,13,193.879
"Guernsey",2020-05-26,13,193.879
"Guernsey",2020-05-27,13,193.879
"Guernsey",2020-05-28,13,193.879
"Guernsey",2020-05-29,13,193.879
"Guernsey",2020-05-30,13,193.879
"Guernsey",2020-05-31,13,193.879
"Guernsey",2020-06-01,13,193.879
"Guernsey",2020-06-02,13,193.879
"Guernsey",2020-06-03,13,193.879
"Guernsey",2020-06-04,13,193.879
"Guernsey",2020-06-05,13,193.879
"Guernsey",2020-06-06,13,193.879
"Guernsey",2020-06-07,13,193.879
"Guernsey",2020-06-08,13,193.879
"Guernsey",2020-06-09,13,193.879
"Guernsey",2020-06-10,13,193.879
"Guernsey",2020-06-11,13,193.879
"Guernsey",2020-06-12,13,193.879
"Guernsey",2020-06-13,13,193.879
"Guernsey",2020-06-14,13,193.879
"Guernsey",2020-06-15,13,193.879
"Guernsey",2020-06-16,13,193.879
"Guernsey",2020-06-17,13,193.879
"Guernsey",2020-06-18,13,193.879
"Guernsey",2020-06-19,13,193.879
"Guernsey",2020-06-20,13,193.879
"Guernsey",2020-06-21,13,193.879
"Guernsey",2020-06-22,13,193.879
"Guernsey",2020-06-23,13,193.879
"Guernsey",2020-06-24,13,193.879
"Guernsey",2020-06-25,13,193.879
"Guernsey",2020-06-26,13,193.879
"Guernsey",2020-06-27,13,193.879
"Guernsey",2020-06-28,13,193.879
"Guernsey",2020-06-29,13,193.879
"Guernsey",2020-06-30,13,193.879
"Guernsey",2020-07-01,13,193.879
"Guernsey",2020-07-02,13,193.879
"Guernsey",2020-07-03,13,193.879
"Guernsey",2020-07-04,13,193.879
"Guernsey",2020-07-05,13,193.879
"Guernsey",2020-07-06,13,193.879
"Guernsey",2020-07-07,13,193.879
"Guernsey",2020-07-08,13,193.879
"Guernsey",2020-07-09,13,193.879
"Guernsey",2020-07-10,13,193.879
"Guernsey",2020-07-11,13,193.879
"Guernsey",2020-07-12,13,193.879
"Guernsey",2020-07-13,13,193.879
"Guernsey",2020-07-14,13,193.879
"Guernsey",2020-07-15,13,193.879
"Guernsey",2020-07-16,13,193.879
"Guernsey",2020-07-17,13,193.879
"Guernsey",2020-07-18,13,193.879
"Guernsey",2020-07-19,13,193.879
"Guernsey",2020-07-20,13,193.879
"Guernsey",2020-07-21,13,193.879
"Guernsey",2020-07-22,13,193.879
"Guernsey",2020-07-23,13,193.879
"Guernsey",2020-07-24,13,193.879
"Guernsey",2020-07-25,13,193.879
"Guernsey",2020-07-26,13,193.879
"Guernsey",2020-07-27,13,193.879
"Guernsey",2020-07-28,13,193.879
"Guernsey",2020-07-29,13,193.879
"Guernsey",2020-07-30,13,193.879
"Guernsey",2020-07-31,13,193.879
"Guernsey",2020-08-01,13,193.879
"Guernsey",2020-08-02,13,193.879
"Guernsey",2020-08-03,13,193.879
"Guernsey",2020-08-04,13,193.879
"Guernsey",2020-08-05,13,193.879
"Guernsey",2020-08-06,13,193.879
"Guernsey",2020-08-07,13,193.879
"Guernsey",2020-08-08,13,193.879
"Guernsey",2020-08-09,13,193.879
"Hungary",2020-03-04,NA,NA
"Hungary",2020-03-05,0,0
"Hungary",2020-03-06,NA,NA
"Hungary",2020-03-07,0,0
"Hungary",2020-03-08,0,0
"Hungary",2020-03-09,0,0
"Hungary",2020-03-10,0,0
"Hungary",2020-03-11,0,0
"Hungary",2020-03-12,0,0
"Hungary",2020-03-13,0,0
"Hungary",2020-03-14,0,0
"Hungary",2020-03-15,0,0
"Hungary",2020-03-16,1,0.104
"Hungary",2020-03-17,1,0.104
"Hungary",2020-03-18,1,0.104
"Hungary",2020-03-19,1,0.104
"Hungary",2020-03-20,1,0.104
"Hungary",2020-03-21,4,0.414
"Hungary",2020-03-22,4,0.414
"Hungary",2020-03-23,7,0.725
"Hungary",2020-03-24,8,0.828
"Hungary",2020-03-25,10,1.035
"Hungary",2020-03-26,10,1.035
"Hungary",2020-03-27,10,1.035
"Hungary",2020-03-28,11,1.139
"Hungary",2020-03-29,13,1.346
"Hungary",2020-03-30,15,1.553
"Hungary",2020-03-31,16,1.656
"Hungary",2020-04-01,20,2.07
"Hungary",2020-04-02,21,2.174
"Hungary",2020-04-03,26,2.691
"Hungary",2020-04-04,32,3.313
"Hungary",2020-04-05,34,3.52
"Hungary",2020-04-06,38,3.934
"Hungary",2020-04-07,47,4.865
"Hungary",2020-04-08,58,6.004
"Hungary",2020-04-09,66,6.832
"Hungary",2020-04-10,77,7.971
"Hungary",2020-04-11,85,8.799
"Hungary",2020-04-12,99,10.248
"Hungary",2020-04-13,109,11.283
"Hungary",2020-04-14,122,12.629
"Hungary",2020-04-15,134,13.871
"Hungary",2020-04-16,142,14.699
"Hungary",2020-04-17,156,16.148
"Hungary",2020-04-18,172,17.805
"Hungary",2020-04-19,189,19.565
"Hungary",2020-04-20,199,20.6
"Hungary",2020-04-21,213,22.049
"Hungary",2020-04-22,225,23.291
"Hungary",2020-04-23,225,23.291
"Hungary",2020-04-24,250,25.879
"Hungary",2020-04-25,262,27.121
"Hungary",2020-04-26,272,28.156
"Hungary",2020-04-27,280,28.984
"Hungary",2020-04-28,291,30.123
"Hungary",2020-04-29,300,31.055
"Hungary",2020-04-30,312,32.297
"Hungary",2020-05-01,323,33.436
"Hungary",2020-05-02,335,34.678
"Hungary",2020-05-03,340,35.195
"Hungary",2020-05-04,351,36.334
"Hungary",2020-05-05,363,37.576
"Hungary",2020-05-06,373,38.611
"Hungary",2020-05-07,383,39.647
"Hungary",2020-05-08,392,40.578
"Hungary",2020-05-09,405,41.924
"Hungary",2020-05-10,413,42.752
"Hungary",2020-05-11,421,43.58
"Hungary",2020-05-12,425,43.994
"Hungary",2020-05-13,430,44.512
"Hungary",2020-05-14,436,45.133
"Hungary",2020-05-15,442,45.754
"Hungary",2020-05-16,448,46.375
"Hungary",2020-05-17,451,46.686
"Hungary",2020-05-18,462,47.824
"Hungary",2020-05-19,467,48.342
"Hungary",2020-05-20,470,48.652
"Hungary",2020-05-21,473,48.963
"Hungary",2020-05-22,476,49.274
"Hungary",2020-05-23,482,49.895
"Hungary",2020-05-24,486,50.309
"Hungary",2020-05-25,491,50.826
"Hungary",2020-05-26,499,51.654
"Hungary",2020-05-27,505,52.276
"Hungary",2020-05-28,509,52.69
"Hungary",2020-05-29,517,53.518
"Hungary",2020-05-30,517,53.518
"Hungary",2020-05-31,524,54.242
"Hungary",2020-06-01,526,54.449
"Hungary",2020-06-02,532,55.07
"Hungary",2020-06-03,534,55.278
"Hungary",2020-06-04,534,55.278
"Hungary",2020-06-05,539,55.795
"Hungary",2020-06-06,542,56.106
"Hungary",2020-06-07,542,56.106
"Hungary",2020-06-08,542,56.106
"Hungary",2020-06-09,548,56.727
"Hungary",2020-06-10,550,56.934
"Hungary",2020-06-11,551,57.037
"Hungary",2020-06-12,553,57.244
"Hungary",2020-06-13,555,57.451
"Hungary",2020-06-14,559,57.865
"Hungary",2020-06-15,563,58.279
"Hungary",2020-06-16,565,58.486
"Hungary",2020-06-17,567,58.694
"Hungary",2020-06-18,568,58.797
"Hungary",2020-06-19,568,58.797
"Hungary",2020-06-20,570,59.004
"Hungary",2020-06-21,570,59.004
"Hungary",2020-06-22,572,59.211
"Hungary",2020-06-23,573,59.315
"Hungary",2020-06-24,573,59.315
"Hungary",2020-06-25,576,59.625
"Hungary",2020-06-26,577,59.729
"Hungary",2020-06-27,578,59.832
"Hungary",2020-06-28,578,59.832
"Hungary",2020-06-29,581,60.143
"Hungary",2020-06-30,585,60.557
"Hungary",2020-07-01,585,60.557
"Hungary",2020-07-02,586,60.66
"Hungary",2020-07-03,587,60.764
"Hungary",2020-07-04,588,60.867
"Hungary",2020-07-05,589,60.971
"Hungary",2020-07-06,589,60.971
"Hungary",2020-07-07,589,60.971
"Hungary",2020-07-08,589,60.971
"Hungary",2020-07-09,589,60.971
"Hungary",2020-07-10,591,61.178
"Hungary",2020-07-11,593,61.385
"Hungary",2020-07-12,595,61.592
"Hungary",2020-07-13,595,61.592
"Hungary",2020-07-14,595,61.592
"Hungary",2020-07-15,595,61.592
"Hungary",2020-07-16,595,61.592
"Hungary",2020-07-17,595,61.592
"Hungary",2020-07-18,595,61.592
"Hungary",2020-07-19,596,61.695
"Hungary",2020-07-20,596,61.695
"Hungary",2020-07-21,596,61.695
"Hungary",2020-07-22,596,61.695
"Hungary",2020-07-23,596,61.695
"Hungary",2020-07-24,596,61.695
"Hungary",2020-07-25,596,61.695
"Hungary",2020-07-26,596,61.695
"Hungary",2020-07-27,596,61.695
"Hungary",2020-07-28,596,61.695
"Hungary",2020-07-29,596,61.695
"Hungary",2020-07-30,596,61.695
"Hungary",2020-07-31,596,61.695
"Hungary",2020-08-01,596,61.695
"Hungary",2020-08-02,597,61.799
"Hungary",2020-08-03,597,61.799
"Hungary",2020-08-04,597,61.799
"Hungary",2020-08-05,598,61.903
"Hungary",2020-08-06,599,62.006
"Hungary",2020-08-07,600,62.11
"Hungary",2020-08-08,602,62.317
"Hungary",2020-08-09,602,62.317
"Iceland",2019-12-31,0,0
"Iceland",2020-01-01,0,0
"Iceland",2020-01-02,0,0
"Iceland",2020-01-03,0,0
"Iceland",2020-01-04,0,0
"Iceland",2020-01-05,0,0
"Iceland",2020-01-06,0,0
"Iceland",2020-01-07,0,0
"Iceland",2020-01-08,0,0
"Iceland",2020-01-09,0,0
"Iceland",2020-01-10,0,0
"Iceland",2020-01-11,0,0
"Iceland",2020-01-12,0,0
"Iceland",2020-01-13,0,0
"Iceland",2020-01-14,0,0
"Iceland",2020-01-15,0,0
"Iceland",2020-01-16,0,0
"Iceland",2020-01-17,0,0
"Iceland",2020-01-18,0,0
"Iceland",2020-01-19,0,0
"Iceland",2020-01-20,0,0
"Iceland",2020-01-21,0,0
"Iceland",2020-01-22,0,0
"Iceland",2020-01-23,0,0
"Iceland",2020-01-24,0,0
"Iceland",2020-01-25,0,0
"Iceland",2020-01-26,0,0
"Iceland",2020-01-27,0,0
"Iceland",2020-01-28,0,0
"Iceland",2020-01-29,0,0
"Iceland",2020-01-30,0,0
"Iceland",2020-01-31,0,0
"Iceland",2020-02-01,0,0
"Iceland",2020-02-02,0,0
"Iceland",2020-02-03,0,0
"Iceland",2020-02-04,0,0
"Iceland",2020-02-05,0,0
"Iceland",2020-02-06,0,0
"Iceland",2020-02-07,0,0
"Iceland",2020-02-08,0,0
"Iceland",2020-02-09,0,0
"Iceland",2020-02-10,0,0
"Iceland",2020-02-11,0,0
"Iceland",2020-02-12,0,0
"Iceland",2020-02-13,0,0
"Iceland",2020-02-14,0,0
"Iceland",2020-02-15,0,0
"Iceland",2020-02-16,0,0
"Iceland",2020-02-17,0,0
"Iceland",2020-02-18,0,0
"Iceland",2020-02-19,0,0
"Iceland",2020-02-20,0,0
"Iceland",2020-02-21,0,0
"Iceland",2020-02-22,0,0
"Iceland",2020-02-23,0,0
"Iceland",2020-02-24,0,0
"Iceland",2020-02-25,0,0
"Iceland",2020-02-26,0,0
"Iceland",2020-02-27,0,0
"Iceland",2020-02-28,0,0
"Iceland",2020-02-29,0,0
"Iceland",2020-03-01,0,0
"Iceland",2020-03-02,0,0
"Iceland",2020-03-03,0,0
"Iceland",2020-03-04,0,0
"Iceland",2020-03-05,0,0
"Iceland",2020-03-06,0,0
"Iceland",2020-03-07,0,0
"Iceland",2020-03-08,0,0
"Iceland",2020-03-09,0,0
"Iceland",2020-03-10,0,0
"Iceland",2020-03-11,0,0
"Iceland",2020-03-12,0,0
"Iceland",2020-03-13,0,0
"Iceland",2020-03-14,0,0
"Iceland",2020-03-15,0,0
"Iceland",2020-03-16,0,0
"Iceland",2020-03-17,0,0
"Iceland",2020-03-18,0,0
"Iceland",2020-03-19,0,0
"Iceland",2020-03-20,1,2.93
"Iceland",2020-03-21,1,2.93
"Iceland",2020-03-22,1,2.93
"Iceland",2020-03-23,1,2.93
"Iceland",2020-03-24,2,5.861
"Iceland",2020-03-25,2,5.861
"Iceland",2020-03-26,2,5.861
"Iceland",2020-03-27,2,5.861
"Iceland",2020-03-28,2,5.861
"Iceland",2020-03-29,2,5.861
"Iceland",2020-03-30,2,5.861
"Iceland",2020-03-31,2,5.861
"Iceland",2020-04-01,2,5.861
"Iceland",2020-04-02,2,5.861
"Iceland",2020-04-03,4,11.722
"Iceland",2020-04-04,4,11.722
"Iceland",2020-04-05,4,11.722
"Iceland",2020-04-06,4,11.722
"Iceland",2020-04-07,6,17.582
"Iceland",2020-04-08,6,17.582
"Iceland",2020-04-09,6,17.582
"Iceland",2020-04-10,6,17.582
"Iceland",2020-04-11,7,20.513
"Iceland",2020-04-12,8,23.443
"Iceland",2020-04-13,8,23.443
"Iceland",2020-04-14,8,23.443
"Iceland",2020-04-15,8,23.443
"Iceland",2020-04-16,8,23.443
"Iceland",2020-04-17,8,23.443
"Iceland",2020-04-18,8,23.443
"Iceland",2020-04-19,9,26.374
"Iceland",2020-04-20,9,26.374
"Iceland",2020-04-21,10,29.304
"Iceland",2020-04-22,10,29.304
"Iceland",2020-04-23,10,29.304
"Iceland",2020-04-24,10,29.304
"Iceland",2020-04-25,10,29.304
"Iceland",2020-04-26,10,29.304
"Iceland",2020-04-27,10,29.304
"Iceland",2020-04-28,10,29.304
"Iceland",2020-04-29,10,29.304
"Iceland",2020-04-30,10,29.304
"Iceland",2020-05-01,10,29.304
"Iceland",2020-05-02,10,29.304
"Iceland",2020-05-03,10,29.304
"Iceland",2020-05-04,10,29.304
"Iceland",2020-05-05,10,29.304
"Iceland",2020-05-06,10,29.304
"Iceland",2020-05-07,10,29.304
"Iceland",2020-05-08,10,29.304
"Iceland",2020-05-09,10,29.304
"Iceland",2020-05-10,10,29.304
"Iceland",2020-05-11,10,29.304
"Iceland",2020-05-12,10,29.304
"Iceland",2020-05-13,10,29.304
"Iceland",2020-05-14,10,29.304
"Iceland",2020-05-15,10,29.304
"Iceland",2020-05-16,10,29.304
"Iceland",2020-05-17,10,29.304
"Iceland",2020-05-18,10,29.304
"Iceland",2020-05-19,10,29.304
"Iceland",2020-05-20,10,29.304
"Iceland",2020-05-21,10,29.304
"Iceland",2020-05-22,10,29.304
"Iceland",2020-05-23,10,29.304
"Iceland",2020-05-24,10,29.304
"Iceland",2020-05-25,10,29.304
"Iceland",2020-05-26,10,29.304
"Iceland",2020-05-27,10,29.304
"Iceland",2020-05-28,10,29.304
"Iceland",2020-05-29,10,29.304
"Iceland",2020-05-30,10,29.304
"Iceland",2020-05-31,10,29.304
"Iceland",2020-06-01,10,29.304
"Iceland",2020-06-02,10,29.304
"Iceland",2020-06-03,10,29.304
"Iceland",2020-06-04,10,29.304
"Iceland",2020-06-05,10,29.304
"Iceland",2020-06-06,10,29.304
"Iceland",2020-06-07,10,29.304
"Iceland",2020-06-08,10,29.304
"Iceland",2020-06-09,10,29.304
"Iceland",2020-06-10,10,29.304
"Iceland",2020-06-11,10,29.304
"Iceland",2020-06-12,10,29.304
"Iceland",2020-06-13,10,29.304
"Iceland",2020-06-14,10,29.304
"Iceland",2020-06-15,10,29.304
"Iceland",2020-06-16,10,29.304
"Iceland",2020-06-17,10,29.304
"Iceland",2020-06-18,10,29.304
"Iceland",2020-06-19,10,29.304
"Iceland",2020-06-20,10,29.304
"Iceland",2020-06-21,10,29.304
"Iceland",2020-06-22,10,29.304
"Iceland",2020-06-23,10,29.304
"Iceland",2020-06-24,10,29.304
"Iceland",2020-06-25,10,29.304
"Iceland",2020-06-26,10,29.304
"Iceland",2020-06-27,10,29.304
"Iceland",2020-06-28,10,29.304
"Iceland",2020-06-29,10,29.304
"Iceland",2020-06-30,10,29.304
"Iceland",2020-07-01,10,29.304
"Iceland",2020-07-02,10,29.304
"Iceland",2020-07-03,10,29.304
"Iceland",2020-07-04,10,29.304
"Iceland",2020-07-05,10,29.304
"Iceland",2020-07-06,10,29.304
"Iceland",2020-07-07,10,29.304
"Iceland",2020-07-08,10,29.304
"Iceland",2020-07-09,10,29.304
"Iceland",2020-07-10,10,29.304
"Iceland",2020-07-11,10,29.304
"Iceland",2020-07-12,10,29.304
